episode_id,scenario_type,configuration,planner_seed,recovery_days,recovered,total_cost,service_cov,mean_service,air_expedites,air_expedite_noops,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
21,single,planner_daily_h14,mean,76.0,1.0,549056.5150150908,0.37953075216093995,0.9054371805283117,0.0,0.0,34.4,5.8,0.0,79.8,0.0,0.0
21,single,planner_daily_no_expedite,mean,76.0,1.0,549056.5150150908,0.37953075216093995,0.9054371805283117,0.0,0.0,34.4,5.8,0.0,79.8,0.0,0.0
21,single,planner_daily_expedite_7d,mean,76.0,1.0,549056.5150150908,0.37953075216093995,0.9054371805283117,0.0,0.0,34.4,5.8,0.0,79.8,0.0,0.0
21,single,planner_daily_h28,mean,91.6,1.0,448961.59811032156,0.19862189083827483,0.9546482544789783,0.2,0.0,115.0,4.8,0.2,0.0,0.0,0.0
21,single,planner_daily_h56,mean,29.6,1.0,547761.4336599436,0.06848447067745092,0.9916277841487803,3.2,0.0,107.0,9.8,3.2,0.0,0.0,0.0
21,single,planner_daily_h14_k48,mean,76.0,1.0,542733.7068527618,0.3644343851853513,0.9120408101338672,0.0,0.0,33.4,5.8,0.0,80.8,0.0,0.0
22,dual,rl_only,,0.0,True,379993.938,0.0,1.0,,,,,,,,
22,dual,crl,,0.0,True,403229.676,0.0,1.0,,,,,,,,
22,dual,planner_weekly_h14,mean,0.0,1.0,372216.81532826065,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
22,dual,planner_daily_h14,mean,0.0,1.0,372216.81532826065,0.0,1.0,0.0,0.0,12.6,0.0,0.0,107.4,0.0,0.0
22,dual,planner_daily_no_expedite,mean,0.0,1.0,372216.81532826065,0.0,1.0,0.0,0.0,12.6,0.0,0.0,107.4,0.0,0.0
22,dual,planner_daily_expedite_7d,mean,0.0,1.0,372216.81532826065,0.0,1.0,0.0,0.0,12.6,0.0,0.0,107.4,0.0,0.0
22,dual,planner_daily_h28,mean,0.0,1.0,478090.48263074865,0.0,1.0,3.8,0.0,112.8,3.4,3.8,0.0,0.0,0.0
22,dual,planner_daily_h56,mean,0.0,1.0,376365.21105996234,0.0,1.0,0.0,0.0,111.0,9.0,0.0,0.0,0.0,0.0
22,dual,planner_daily_h14_k48,mean,0.0,1.0,372216.81532826065,0.0,1.0,0.0,0.0,12.6,0.0,0.0,107.4,0.0,0.0
23,compound,rl_only,,41.4,True,367648.55,0.4039,0.9455,,,,,,,,
23,compound,crl,,37.4,True,360329.72,0.4118,0.9489,,,,,,,,
23,compound,planner_weekly_h14,mean,108.0,1.0,478505.8574588822,0.22347485073029777,0.9487616265895487,5.0,0.0,115.0,0.0,5.0,0.0,0.0,0.0
23,compound,planner_daily_h14,mean,30.0,1.0,1470429.710803078,0.2741136645613234,0.9789679342526976,26.2,3.2,19.6,0.0,26.2,74.2,0.0,0.0
23,compound,planner_daily_no_expedite,mean,54.2,1.0,409465.6561540541,0.3661831042662484,0.9339899028662254,0.0,0.0,58.2,0.0,0.0,60.2,0.0,1.6
23,compound,planner_daily_expedite_7d,mean,83.6,1.0,543132.2668031092,0.3571621397646177,0.9060660037003962,4.0,0.0,60.8,0.0,4.0,53.4,0.0,1.8
23,compound,planner_daily_h28,mean,0.0,1.0,1363781.8303905914,0.0,1.0,37.0,13.0,10.8,0.0,37.0,72.2,0.0,0.0
23,compound,planner_daily_h56,mean,0.0,1.0,1152947.557970357,0.0,1.0,40.0,16.0,80.0,0.0,40.0,0.0,0.0,0.0
23,compound,planner_daily_h14_k48,mean,30.0,1.0,1468154.1364666312,0.2741136645613234,0.9789679342526976,27.0,4.0,20.6,0.0,27.0,72.4,0.0,0.0
24,single,rl_only,,0.0,True,404278.252,0.0,1.0,,,,,,,,
24,single,crl,,0.0,True,415004.02,0.0,1.0,,,,,,,,
24,single,planner_weekly_h14,mean,0.0,1.0,335530.25950484816,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
24,single,planner_daily_h14,mean,0.0,1.0,335530.25950484816,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
24,single,planner_daily_no_expedite,mean,0.0,1.0,335530.25950484816,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
24,single,planner_daily_expedite_7d,mean,0.0,1.0,335530.25950484816,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
24,single,planner_daily_h28,mean,0.0,1.0,335530.25950484816,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
24,single,planner_daily_h56,mean,0.0,1.0,868564.1761360595,0.0,1.0,12.6,0.0,103.8,3.6,12.6,0.0,0.0,0.0
24,single,planner_daily_h14_k48,mean,0.0,1.0,335530.25950484816,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
25,dual,rl_only,,0.0,True,383616.55,0.0,1.0,,,,,,,,
25,dual,crl,,0.0,True,409085.636,0.0,1.0,,,,,,,,
25,dual,planner_weekly_h14,mean,0.0,1.0,371505.1133555024,0.0,1.0,0.0,0.0,106.0,0.0,0.0,14.0,0.0,0.0
25,dual,planner_daily_h14,mean,0.0,1.0,381488.3266741715,0.0,1.0,0.0,0.0,26.8,0.2,0.0,93.0,0.0,0.0
25,dual,planner_daily_no_expedite,mean,0.0,1.0,381488.3266741715,0.0,1.0,0.0,0.0,26.8,0.2,0.0,93.0,0.0,0.0
25,dual,planner_daily_expedite_7d,mean,0.0,1.0,381488.3266741715,0.0,1.0,0.0,0.0,26.8,0.2,0.0,93.0,0.0,0.0
25,dual,planner_daily_h28,mean,0.0,1.0,595994.7647553426,0.0,1.0,3.6,0.0,71.0,9.8,3.6,35.6,0.0,0.0
25,dual,planner_daily_h56,mean,0.0,1.0,553741.2270090443,0.0,1.0,3.4,0.0,106.6,10.0,3.4,0.0,0.0,0.0
25,dual,planner_daily_h14_k48,mean,0.0,1.0,371419.40831242665,0.0,1.0,0.0,0.0,27.4,0.0,0.0,92.6,0.0,0.0
26,compound,rl_only,,30.6,True,366371.242,0.0748,0.988,,,,,,,,
26,compound,crl,,0.0,True,397549.798,0.0,1.0,,,,,,,,
26,compound,planner_weekly_h14,mean,0.0,1.0,425946.49917491444,0.0,1.0,1.8,0.0,106.2,0.4,1.8,11.6,0.0,0.0
26,compound,planner_daily_h14,mean,0.0,1.0,827856.2846173592,0.0,1.0,8.4,0.0,30.0,4.2,8.4,77.4,0.0,0.0
26,compound,planner_daily_no_expedite,mean,0.0,1.0,415090.3580826189,0.0,1.0,0.0,0.0,35.4,8.6,0.0,76.0,0.0,0.0
26,compound,planner_daily_expedite_7d,mean,43.4,0.8,475905.20642673987,0.05385765138870935,0.9915541688189403,1.2,0.0,36.6,8.2,1.2,74.0,0.0,0.0
26,compound,planner_daily_h28,mean,0.0,1.0,829059.0878015412,0.0,1.0,7.2,0.0,15.0,8.6,7.2,89.2,0.0,0.0
26,compound,planner_daily_h56,mean,0.0,1.0,1229401.0801059366,0.0,1.0,18.6,0.0,92.4,9.0,18.6,0.0,0.0,0.0
26,compound,planner_daily_h14_k48,mean,22.0,0.8,691653.30261276,0.03283819369823694,0.994037498492753,5.2,0.0,34.2,6.0,5.2,74.6,0.0,0.0
27,single,rl_only,,0.0,True,400021.314,0.0,1.0,,,,,,,,
27,single,crl,,0.0,True,397858.34,0.0,1.0,,,,,,,,
27,single,planner_weekly_h14,mean,0.0,1.0,352769.9531272985,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
27,single,planner_daily_h14,mean,0.0,1.0,352769.9531272985,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
27,single,planner_daily_no_expedite,mean,0.0,1.0,352769.9531272985,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
27,single,planner_daily_expedite_7d,mean,0.0,1.0,352769.9531272985,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
27,single,planner_daily_h28,mean,0.0,1.0,352769.9531272985,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
27,single,planner_daily_h56,mean,0.0,1.0,642838.197194554,0.0,1.0,7.2,0.0,112.6,0.2,7.2,0.0,0.0,0.0
27,single,planner_daily_h14_k48,mean,0.0,1.0,352769.9531272985,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
28,dual,rl_only,,0.0,True,385813.526,0.0,1.0,,,,,,,,
28,dual,crl,,0.0,True,427398.69,0.0,1.0,,,,,,,,
28,dual,planner_weekly_h14,mean,0.0,1.0,364701.3283657228,0.0,1.0,0.2,0.0,108.4,0.2,0.2,11.2,0.0,0.0
28,dual,planner_daily_h14,mean,0.0,1.0,391773.0368731363,0.0,1.0,0.4,0.0,28.8,0.2,0.4,90.6,0.0,0.0
28,dual,planner_daily_no_expedite,mean,0.0,1.0,375037.1506963031,0.0,1.0,0.0,0.0,29.2,0.2,0.0,90.6,0.0,0.0
28,dual,planner_daily_expedite_7d,mean,0.0,1.0,386311.7111328964,0.0,1.0,0.2,0.0,28.6,0.2,0.2,91.0,0.0,0.0
28,dual,planner_daily_h28,mean,22.0,0.8,648956.5333746391,0.0498737102780155,0.9873240256982593,3.6,0.0,18.2,9.8,3.6,88.4,0.0,0.0
28,dual,planner_daily_h56,mean,0.0,1.0,663889.429023825,0.0,1.0,7.0,0.0,103.0,10.0,7.0,0.0,0.0,0.0
28,dual,planner_daily_h14_k48,mean,0.0,1.0,362356.767310773,0.0,1.0,0.0,0.0,29.6,0.0,0.0,90.4,0.0,0.0
29,compound,rl_only,,36.2,True,454343.352,0.244,0.9477,,,,,,,,
29,compound,crl,,21.4,True,406886.576,0.0324,0.9947,,,,,,,,
29,compound,planner_weekly_h14,mean,64.2,1.0,489971.30000118783,0.31903660284849006,0.9490593494227116,3.0,0.0,116.6,0.4,3.0,0.0,0.0,0.0
29,compound,planner_daily_h14,mean,41.0,1.0,1371324.9023164478,0.04424325707414012,0.9974107096738299,24.4,2.4,94.6,1.0,24.4,0.0,0.0,0.0
29,compound,planner_daily_no_expedite,mean,102.8,1.0,504291.76240197534,0.2534829088953124,0.9377104635412706,0.0,0.0,49.8,10.0,0.0,60.2,0.0,0.0
29,compound,planner_daily_expedite_7d,mean,105.6,1.0,684509.9653408404,0.3386432023718081,0.8887100253192175,3.0,0.0,66.2,9.0,3.0,41.8,0.0,0.0
29,compound,planner_daily_h28,mean,19.0,1.0,1077311.1330222501,0.020710082921771403,0.9980200246144104,13.2,0.6,37.8,7.8,13.2,61.2,0.0,0.0
29,compound,planner_daily_h56,mean,0.0,1.0,1459173.2210615883,0.0,1.0,22.0,0.0,88.0,10.0,22.0,0.0,0.0,0.0
29,compound,planner_daily_h14_k48,mean,41.0,1.0,1377426.8761461389,0.04424325707414012,0.9974107096738299,24.2,2.2,94.8,1.0,24.2,0.0,0.0,0.0
30,single,rl_only,,0.0,True,402778.566,0.0,1.0,,,,,,,,
30,single,crl,,22.0,True,409401.13,0.0228,0.9967,,,,,,,,
30,single,planner_weekly_h14,mean,0.0,1.0,415301.99613157427,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
30,single,planner_daily_h14,mean,0.0,1.0,416251.0655866762,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
30,single,planner_daily_no_expedite,mean,0.0,1.0,416251.0655866762,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
30,single,planner_daily_expedite_7d,mean,0.0,1.0,416251.0655866762,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
30,single,planner_daily_h28,mean,0.0,1.0,335123.7686763864,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
30,single,planner_daily_h56,mean,0.0,1.0,439522.4631919794,0.0,1.0,1.4,0.0,109.0,9.6,1.4,0.0,0.0,0.0
30,single,planner_daily_h14_k48,mean,0.0,1.0,416251.0655866762,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
31,dual,rl_only,,0.0,True,321991.954,0.0,1.0,,,,,,,,
31,dual,crl,,0.0,True,314894.762,0.0,1.0,,,,,,,,
31,dual,planner_weekly_h14,mean,0.0,1.0,378132.50847841526,0.0,1.0,1.0,0.0,106.2,0.0,1.0,12.8,0.0,0.0
31,dual,planner_daily_h14,mean,0.0,1.0,352071.15179774235,0.0,1.0,0.0,0.0,37.2,0.0,0.0,82.8,0.0,0.0
31,dual,planner_daily_no_expedite,mean,0.0,1.0,352071.15179774235,0.0,1.0,0.0,0.0,37.2,0.0,0.0,82.8,0.0,0.0
31,dual,planner_daily_expedite_7d,mean,0.0,1.0,352071.15179774235,0.0,1.0,0.0,0.0,37.2,0.0,0.0,82.8,0.0,0.0
31,dual,planner_daily_h28,mean,18.4,1.0,1139177.3355379852,0.04683070637261304,0.9905024564040733,18.8,0.0,50.2,0.0,18.8,51.0,0.0,0.0
31,dual,planner_daily_h56,mean,0.0,1.0,1213917.893930364,0.0,1.0,27.8,4.8,92.2,0.0,27.8,0.0,0.0,0.0
31,dual,planner_daily_h14_k48,mean,0.0,1.0,352071.15179774235,0.0,1.0,0.0,0.0,37.2,0.0,0.0,82.8,0.0,0.0
32,compound,rl_only,,33.2,True,344837.634,0.1026,0.9783,,,,,,,,
32,compound,crl,,0.0,True,318774.246,0.0,0.9999,,,,,,,,
32,compound,planner_weekly_h14,mean,0.0,1.0,385797.4499460547,0.0,1.0,3.0,0.0,117.0,0.0,3.0,0.0,0.0,0.0
32,compound,planner_daily_h14,mean,13.8,1.0,1034229.8420690894,0.038101797238579774,0.9951890451003382,14.8,0.0,29.6,0.0,14.8,75.6,0.0,0.0
32,compound,planner_daily_no_expedite,mean,0.0,1.0,354655.03433310665,0.0,0.9997272727272726,0.0,0.0,45.0,0.0,0.0,74.8,0.0,0.2
32,compound,planner_daily_expedite_7d,mean,0.0,1.0,401214.55659363384,0.0,0.9997272727272726,1.8,0.0,43.8,0.0,1.8,74.2,0.0,0.2
32,compound,planner_daily_h28,mean,0.0,1.0,1390326.3356506582,0.0,1.0,25.8,2.8,31.0,0.0,25.8,63.2,0.0,0.0
32,compound,planner_daily_h56,mean,0.0,1.0,1193589.0001530931,0.0,1.0,37.0,13.0,83.0,0.0,37.0,0.0,0.0,0.0
32,compound,planner_daily_h14_k48,mean,32.4,1.0,961651.4323876428,0.09425048725669775,0.9828603880252993,13.4,0.0,33.6,0.0,13.4,73.0,0.0,0.0
33,single,rl_only,,0.0,True,377846.26,0.0,1.0,,,,,,,,
33,single,crl,,0.0,True,387556.036,0.0,1.0,,,,,,,,
33,single,planner_weekly_h14,mean,0.0,1.0,319467.05495977995,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
33,single,planner_daily_h14,mean,0.0,1.0,319467.05495977995,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
33,single,planner_daily_no_expedite,mean,0.0,1.0,319467.05495977995,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
33,single,planner_daily_expedite_7d,mean,0.0,1.0,319467.05495977995,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
33,single,planner_daily_h28,mean,0.0,1.0,319467.05495977995,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
33,single,planner_daily_h56,mean,0.0,1.0,401003.08907058614,0.0,1.0,2.2,0.0,117.8,0.0,2.2,0.0,0.0,0.0
33,single,planner_daily_h14_k48,mean,0.0,1.0,319467.05495977995,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
34,dual,rl_only,,42.4,True,326243.072,0.0138,0.9987,,,,,,,,
34,dual,crl,,0.0,True,318940.808,0.0,1.0,,,,,,,,
34,dual,planner_weekly_h14,mean,0.0,1.0,354798.0892838199,0.0,1.0,0.0,0.0,106.0,0.0,0.0,14.0,0.0,0.0
34,dual,planner_daily_h14,mean,0.0,1.0,354798.0892838199,0.0,1.0,0.0,0.0,29.0,0.0,0.0,91.0,0.0,0.0
34,dual,planner_daily_no_expedite,mean,0.0,1.0,354798.0892838199,0.0,1.0,0.0,0.0,29.0,0.0,0.0,91.0,0.0,0.0
34,dual,planner_daily_expedite_7d,mean,0.0,1.0,354798.0892838199,0.0,1.0,0.0,0.0,29.0,0.0,0.0,91.0,0.0,0.0
34,dual,planner_daily_h28,mean,0.0,1.0,996951.7598882068,0.0,1.0,18.0,0.0,85.0,0.0,18.0,17.0,0.0,0.0
34,dual,planner_daily_h56,mean,0.0,1.0,1231115.5819697138,0.0,1.0,28.0,4.0,92.0,0.0,28.0,0.0,0.0,0.0
34,dual,planner_daily_h14_k48,mean,0.0,1.0,354798.0892838199,0.0,1.0,0.0,0.0,29.4,0.0,0.0,90.6,0.0,0.0
35,compound,rl_only,,39.8,True,433346.506,0.2669,0.9386,,,,,,,,
35,compound,crl,,22.0,True,371768.18,0.0218,0.997,,,,,,,,
35,compound,planner_weekly_h14,mean,110.0,0.0,567738.6076068429,0.3016187314303375,0.9016569003821161,5.0,0.0,115.0,0.0,5.0,0.0,0.0,0.0
35,compound,planner_daily_h14,mean,30.0,1.0,1260543.6619052584,0.4552260870040158,0.9478662484741063,29.0,6.0,90.8,0.2,29.0,0.0,0.0,0.0
35,compound,planner_daily_no_expedite,mean,110.0,0.0,535699.5923195693,0.3741561685293594,0.8638967861944122,0.0,0.0,65.8,10.0,0.0,43.4,0.0,0.8
35,compound,planner_daily_expedite_7d,mean,80.0,1.0,612902.2218166209,0.30975810481057414,0.9319633754470635,4.0,0.0,44.6,9.0,4.0,61.8,0.0,0.6
35,compound,planner_daily_h28,mean,4.8,1.0,1117097.4502998078,0.07235230899286785,0.9946693585566564,18.4,0.0,92.4,9.2,18.4,0.0,0.0,0.0
35,compound,planner_daily_h56,mean,0.0,1.0,1163625.4530225375,0.0,1.0,19.0,0.0,91.0,10.0,19.0,0.0,0.0,0.0
35,compound,planner_daily_h14_k48,mean,30.0,1.0,1260543.6619052584,0.4552260870040158,0.9478662484741063,29.0,6.0,90.8,0.2,29.0,0.0,0.0,0.0
36,single,rl_only,,0.0,True,397542.708,0.0,1.0,,,,,,,,
36,single,crl,,0.0,True,402382.198,0.0,1.0,,,,,,,,
36,single,planner_weekly_h14,mean,0.0,1.0,400796.3834607285,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
36,single,planner_daily_h14,mean,0.0,1.0,400796.3834607285,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
36,single,planner_daily_no_expedite,mean,0.0,1.0,400796.3834607285,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
36,single,planner_daily_expedite_7d,mean,0.0,1.0,400796.3834607285,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
36,single,planner_daily_h28,mean,0.0,1.0,328020.441271934,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
36,single,planner_daily_h56,mean,0.0,1.0,354223.2321422674,0.0,1.0,1.0,0.0,119.0,0.0,1.0,0.0,0.0,0.0
36,single,planner_daily_h14_k48,mean,0.0,1.0,400796.3834607285,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
37,dual,rl_only,,0.0,True,339774.216,0.0,1.0,,,,,,,,
37,dual,crl,,0.0,True,322126.788,0.0,1.0,,,,,,,,
37,dual,planner_weekly_h14,mean,0.0,1.0,340435.07603795204,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
37,dual,planner_daily_h14,mean,0.0,1.0,340435.07603795204,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
37,dual,planner_daily_no_expedite,mean,0.0,1.0,340435.07603795204,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
37,dual,planner_daily_expedite_7d,mean,0.0,1.0,340435.07603795204,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
37,dual,planner_daily_h28,mean,0.0,1.0,426101.6289774201,0.0,1.0,1.8,0.0,47.2,0.0,1.8,71.0,0.0,0.0
37,dual,planner_daily_h56,mean,0.0,1.0,1297828.8209994822,0.0,1.0,23.4,0.0,96.6,0.0,23.4,0.0,0.0,0.0
37,dual,planner_daily_h14_k48,mean,0.0,1.0,340435.07603795204,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
38,compound,rl_only,,110.0,True,527334.106,0.3319,0.8872,,,,,,,,
38,compound,crl,,82.8,True,492191.764,0.3846,0.9056,,,,,,,,
38,compound,planner_weekly_h14,mean,109.0,1.0,560686.2030259336,0.28289192874379226,0.9177344086921113,4.0,0.0,116.0,0.0,4.0,0.0,0.0,0.0
38,compound,planner_daily_h14,mean,29.0,1.0,1463947.0521675502,0.44639179265863477,0.9503057848290121,28.8,5.8,76.4,0.0,28.8,14.8,0.0,0.0
38,compound,planner_daily_no_expedite,mean,110.0,0.0,577953.8649662709,0.3634323445792264,0.8758531386934166,0.0,0.0,62.2,0.0,0.0,57.4,0.0,0.4
38,compound,planner_daily_expedite_7d,mean,110.0,0.0,737913.8915997654,0.43841821808992537,0.8276590761029944,4.0,0.0,71.4,0.0,4.0,44.4,0.0,0.2
38,compound,planner_daily_h28,mean,26.0,1.0,1312750.8332098564,0.30039081202285817,0.9740201979269625,39.0,15.0,81.0,0.0,39.0,0.0,0.0,0.0
38,compound,planner_daily_h56,mean,26.0,1.0,1312750.8332098564,0.30039081202285817,0.9740201979269625,39.0,15.0,81.0,0.0,39.0,0.0,0.0,0.0
38,compound,planner_daily_h14_k48,mean,29.0,1.0,1414206.6835395047,0.44639179265863477,0.9503057848290121,29.0,6.0,91.0,0.0,29.0,0.0,0.0,0.0
39,single,rl_only,,58.2,True,414861.434,0.1413,0.9677,,,,,,,,
39,single,crl,,0.0,True,394260.426,0.0,1.0,,,,,,,,
39,single,planner_weekly_h14,mean,81.0,1.0,414517.44967760745,0.13656336620815504,0.9824533341659055,0.0,0.0,106.0,0.0,0.0,14.0,0.0,0.0
39,single,planner_daily_h14,mean,0.0,1.0,383274.6392632002,0.0,1.0,0.0,0.0,18.0,0.0,0.0,102.0,0.0,0.0
39,single,planner_daily_no_expedite,mean,0.0,1.0,383274.6392632002,0.0,1.0,0.0,0.0,18.0,0.0,0.0,102.0,0.0,0.0
39,single,planner_daily_expedite_7d,mean,0.0,1.0,383274.6392632002,0.0,1.0,0.0,0.0,18.0,0.0,0.0,102.0,0.0,0.0
39,single,planner_daily_h28,mean,99.2,1.0,458131.37047409575,0.2658398758666741,0.930494158531552,0.0,0.0,114.2,5.8,0.0,0.0,0.0,0.0
39,single,planner_daily_h56,mean,82.8,1.0,647215.1465188233,0.21016787177200733,0.9449643526336967,6.2,0.0,104.6,9.2,6.2,0.0,0.0,0.0
39,single,planner_daily_h14_k48,mean,0.0,1.0,383274.6392632002,0.0,1.0,0.0,0.0,17.8,0.0,0.0,102.2,0.0,0.0
40,dual,rl_only,,0.0,True,346797.748,0.0,1.0,,,,,,,,
40,dual,crl,,0.0,True,335872.184,0.0,1.0,,,,,,,,
40,dual,planner_weekly_h14,mean,0.0,1.0,379597.17207487795,0.0,1.0,0.0,0.0,104.8,0.0,0.0,15.2,0.0,0.0
40,dual,planner_daily_h14,mean,0.0,1.0,379597.17207487795,0.0,1.0,0.0,0.0,10.6,0.0,0.0,109.4,0.0,0.0
40,dual,planner_daily_no_expedite,mean,0.0,1.0,379597.17207487795,0.0,1.0,0.0,0.0,10.6,0.0,0.0,109.4,0.0,0.0
40,dual,planner_daily_expedite_7d,mean,0.0,1.0,379597.17207487795,0.0,1.0,0.0,0.0,10.6,0.0,0.0,109.4,0.0,0.0
40,dual,planner_daily_h28,mean,79.0,1.0,577742.5705433355,0.1187270564561583,0.9810071376891255,9.4,0.0,110.6,0.0,9.4,0.0,0.0,0.0
40,dual,planner_daily_h56,mean,0.0,1.0,1246590.4954399539,0.0,1.0,24.8,0.8,95.2,0.0,24.8,0.0,0.0,0.0
40,dual,planner_daily_h14_k48,mean,0.0,1.0,379597.17207487795,0.0,1.0,0.0,0.0,11.2,0.0,0.0,108.8,0.0,0.0
41,compound,rl_only,,41.8,True,462985.094,0.4965,0.9222,,,,,,,,
41,compound,crl,,39.2,True,434582.998,0.4885,0.9303,,,,,,,,
41,compound,planner_weekly_h14,mean,35.0,1.0,514455.6702696979,0.43435638119701353,0.9477597706889023,4.0,0.0,116.0,0.0,4.0,0.0,0.0,0.0
41,compound,planner_daily_h14,mean,34.0,1.0,1482509.6080458318,0.3933237793887669,0.9568506797798115,21.0,0.0,23.0,0.0,21.0,76.0,0.0,0.0
41,compound,planner_daily_no_expedite,mean,48.0,1.0,448952.2679271049,0.41505436389637945,0.9336949939405292,0.0,0.0,60.2,0.0,0.0,59.2,0.0,0.6
41,compound,planner_daily_expedite_7d,mean,50.0,1.0,585284.5781724665,0.5069860587328237,0.9013999184534699,3.0,0.0,54.6,0.0,3.0,62.0,0.0,0.4
41,compound,planner_daily_h28,mean,17.4,1.0,1281483.1910560534,0.11476457928036055,0.9936975470780002,34.0,11.0,56.4,0.0,34.0,29.6,0.0,0.0
41,compound,planner_daily_h56,mean,29.0,1.0,1207858.7286982434,0.1912742988006009,0.989495911796667,41.0,17.0,79.0,0.0,41.0,0.0,0.0,0.0
41,compound,planner_daily_h14_k48,mean,34.0,1.0,1482509.6080458318,0.3933237793887669,0.9568506797798115,21.0,0.0,23.0,0.0,21.0,76.0,0.0,0.0
42,single,rl_only,,0.0,True,377348.15,0.0,1.0,,,,,,,,
42,single,crl,,0.0,True,368804.732,0.0,1.0,,,,,,,,
42,single,planner_weekly_h14,mean,0.0,1.0,342818.814151824,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
42,single,planner_daily_h14,mean,0.0,1.0,342818.814151824,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
42,single,planner_daily_no_expedite,mean,0.0,1.0,342818.814151824,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
42,single,planner_daily_expedite_7d,mean,0.0,1.0,342818.814151824,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
42,single,planner_daily_h28,mean,0.0,1.0,342818.814151824,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
42,single,planner_daily_h56,mean,0.0,1.0,342818.814151824,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
42,single,planner_daily_h14_k48,mean,0.0,1.0,342818.814151824,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
43,dual,rl_only,,95.2,True,457933.694,0.3126,0.9176,,,,,,,,
43,dual,crl,,94.8,True,441037.582,0.3213,0.9165,,,,,,,,
43,dual,planner_weekly_h14,mean,86.0,1.0,570230.0042944767,0.3692756590006714,0.9035783915722042,2.0,0.0,108.0,0.0,2.0,10.0,0.0,0.0
43,dual,planner_daily_h14,mean,110.0,0.0,1027848.2527574135,0.39174247412255603,0.8643552039317832,12.4,0.0,35.2,0.0,12.4,72.4,0.0,0.0
43,dual,planner_daily_no_expedite,mean,85.0,1.0,458256.54342491366,0.31301002736983013,0.9250706770302038,0.0,0.0,56.8,0.0,0.0,62.8,0.0,0.4
43,dual,planner_daily_expedite_7d,mean,85.4,1.0,548091.3450275874,0.3511136682997281,0.911017649963199,2.0,0.0,55.0,0.0,2.0,62.8,0.0,0.2
