analysis,regime,configuration,episode_id,scenario_type,lpi,total_severity,planner_seed,total_cost,service_cov,air_expedites,recovery_0.90,recovery_0.95,recovery_0.98
tail_severity,random_3_of_4,planner_daily,291,compound,2.526313,14,mean,1549847.5306685478,0.5255963861388397,29.0,,31.0,
tail_severity,random_3_of_4,planner_daily,292,compound,2.5805249999999997,13,mean,1701941.0220346767,0.0,21.0,,0.0,
tail_severity,random_3_of_4,planner_daily,293,compound,2.5,13,mean,1374632.3155421175,0.2563722517715894,26.4,,30.0,
tail_severity,random_3_of_4,planner_daily,294,compound,2.814935,13,mean,1316582.3775233484,0.42478661571151505,20.8,,28.4,
tail_severity,random_3_of_4,planner_daily,295,compound,2.585645,15,mean,1674877.380635513,0.4683868740570317,26.0,,37.2,
tail_severity,random_3_of_4,planner_daily,296,compound,2.5805249999999997,14,mean,1759987.8600623333,0.4341552140822501,28.0,,29.0,
tail_severity,random_3_of_4,planner_daily,297,compound,2.6,13,mean,1093465.6194414985,0.3816329151279342,17.6,,45.8,
tail_severity,random_3_of_4,planner_daily,298,compound,2.575405,14,mean,1546025.933050542,0.6084901223829403,31.0,,32.0,
tail_severity,random_3_of_4,planner_daily,299,compound,2.814935,13,mean,1373629.7957200431,0.30641948479975745,24.2,,31.0,
lpi_mapping,mild,planner_weekly,0,single,2.585645,2,mean,332058.29207973497,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,1,dual,2.526313,7,mean,442155.2975350243,0.204722934380074,3.0,,39.0,
lpi_mapping,mild,planner_weekly,2,compound,2.5805249999999997,9,mean,419629.5834656131,0.0,4.0,,0.0,
lpi_mapping,mild,planner_weekly,3,single,2.585645,3,mean,344838.07364836714,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,4,dual,2.814935,8,mean,548990.9488758828,0.2914074861309809,2.0,,110.0,
lpi_mapping,mild,planner_weekly,5,compound,2.585645,12,mean,608447.5600493415,0.344499403988212,5.0,,110.0,
lpi_mapping,mild,planner_weekly,6,single,2.526313,5,mean,390594.5876350012,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,7,dual,2.5805249999999997,7,mean,506625.82325771387,0.228468674060337,4.0,,99.0,
lpi_mapping,mild,planner_weekly,8,compound,2.814935,12,mean,641872.7778565733,0.4644280204345611,2.0,,109.8,
lpi_mapping,mild,planner_weekly,9,single,2.5805249999999997,5,mean,351576.872604077,0.1382887511377296,0.0,,43.0,
lpi_mapping,mild,planner_weekly,10,dual,2.6,8,mean,622858.8393573358,0.4309115403764897,1.0,,88.0,
lpi_mapping,mild,planner_weekly,11,compound,2.5805249999999997,10,mean,497055.0450221157,0.0,3.0,,0.0,
lpi_mapping,mild,planner_weekly,12,single,2.526313,5,mean,385238.0383562197,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,13,dual,2.6,8,mean,562151.5320739202,0.2523094429405141,3.0,,97.0,
lpi_mapping,mild,planner_weekly,14,compound,2.5805249999999997,11,mean,411637.5711720559,0.0,3.0,,0.0,
lpi_mapping,mild,planner_weekly,15,single,2.5805249999999997,3,mean,337310.3143769073,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,16,dual,2.526313,6,mean,385306.9603138446,0.0,0.2,,0.0,
lpi_mapping,mild,planner_weekly,17,compound,2.5805249999999997,12,mean,467141.03883349325,0.21191779952222972,3.0,,100.0,
lpi_mapping,mild,planner_weekly,18,single,2.5805249999999997,4,mean,352874.42351576616,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,19,dual,2.814935,7,mean,452948.3309758704,0.15465034140920703,0.0,,48.0,
lpi_mapping,mild,planner_weekly,20,compound,2.585645,11,mean,693375.3321524438,0.4409546445121547,4.0,,101.0,
lpi_mapping,mild,planner_weekly,21,single,2.526313,5,mean,529523.6671240628,0.3193243044837033,0.0,,76.2,
lpi_mapping,mild,planner_weekly,22,dual,2.814935,7,mean,372270.85829905595,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,23,compound,2.5805249999999997,12,mean,476181.12841648597,0.25793088892729316,5.0,,82.0,
lpi_mapping,mild,planner_weekly,24,single,2.585645,3,mean,336430.31767449225,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,25,dual,2.6,6,mean,397325.9040253011,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,26,compound,2.814935,11,mean,439697.93807089655,0.0518765727248006,1.8,,19.8,
lpi_mapping,mild,planner_weekly,27,single,2.575405,3,mean,352095.59795332106,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,28,dual,2.5,8,mean,400907.37999229593,0.0,2.0,,0.0,
lpi_mapping,mild,planner_weekly,29,compound,2.575405,12,mean,566587.3639388634,0.30977061824362645,4.0,,110.0,
lpi_mapping,mild,planner_weekly,30,single,2.6,4,mean,413568.99958530196,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,31,dual,2.526313,5,mean,378363.92952559504,0.0,1.0,,0.0,
lpi_mapping,mild,planner_weekly,32,compound,2.5805249999999997,10,mean,385486.35312678065,0.0,3.0,,0.0,
lpi_mapping,mild,planner_weekly,33,single,2.5805249999999997,2,mean,338965.89881630737,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,34,dual,2.526313,6,mean,353092.9370605429,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,35,compound,2.526313,12,mean,477008.0983009235,0.3110201688803744,4.8,,54.6,
lpi_mapping,mild,planner_weekly,36,single,2.526313,4,mean,400143.10705939896,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,37,dual,2.6,5,mean,339824.8550580322,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,38,compound,2.575405,11,mean,619544.3805627297,0.3749512410574645,4.0,,109.0,
lpi_mapping,mild,planner_weekly,39,single,2.526313,5,mean,432807.2915378682,0.1448246745878935,0.0,,109.0,
lpi_mapping,mild,planner_weekly,40,dual,2.526313,7,mean,379038.97443892807,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,41,compound,2.5,11,mean,549798.4418766616,0.5442430297821482,4.0,,36.0,
lpi_mapping,mild,planner_weekly,42,single,2.575405,2,mean,342836.07201281545,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,43,dual,2.814935,8,mean,560934.1493926373,0.3340248379648885,2.0,,85.0,
lpi_mapping,mild,planner_weekly,44,compound,2.5805249999999997,12,mean,593419.3923945496,0.30097081153089744,5.0,,108.0,
lpi_mapping,mild,planner_weekly,45,single,2.5,2,mean,326843.7014342781,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,46,dual,2.814935,8,mean,497206.4915043762,0.05549019202611509,3.0,,61.0,
lpi_mapping,mild,planner_weekly,47,compound,2.585645,11,mean,530432.3084219962,0.2942082466994131,3.0,,74.0,
lpi_mapping,mild,planner_weekly,48,single,2.5805249999999997,3,mean,345829.93435394956,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,49,dual,2.526313,7,mean,413743.70182597777,0.14693498725866355,1.8,,55.0,
lpi_mapping,mild,planner_weekly,50,compound,2.6,11,mean,577053.9969641624,0.31076588445828596,4.0,,92.0,
lpi_mapping,mild,planner_weekly,51,single,2.5,4,mean,377653.59436656977,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,52,dual,2.5805249999999997,6,mean,332569.7106902756,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,53,compound,2.5805249999999997,11,mean,429086.9913938027,0.1188831244039172,4.0,,77.0,
lpi_mapping,mild,planner_weekly,54,single,2.585645,2,mean,371974.20294109534,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,55,dual,2.5,8,mean,360296.11525274516,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,56,compound,2.6,11,mean,663710.2212426448,0.3777666820108914,4.6,,75.6,
lpi_mapping,mild,planner_weekly,57,single,2.585645,3,mean,415999.4833749657,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,58,dual,2.575405,7,mean,363948.8581548295,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,59,compound,2.814935,11,mean,390871.90904991253,0.04109976320558375,1.6,,19.2,
lpi_mapping,mild,planner_weekly,60,single,2.6,5,mean,439226.093376306,0.14882954619147154,0.0,,96.8,
lpi_mapping,mild,planner_weekly,61,dual,2.585645,8,mean,421021.2688602143,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,62,compound,2.5805249999999997,13,mean,587321.2995530108,0.5463044225111785,2.0,,79.0,
lpi_mapping,mild,planner_weekly,63,single,2.5805249999999997,4,mean,381090.15972195746,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,64,dual,2.575405,9,mean,523678.25389967393,0.3649664277520266,2.0,,72.2,
lpi_mapping,mild,planner_weekly,65,compound,2.6,9,mean,392486.59853122086,0.0,0.2,,0.0,
lpi_mapping,mild,planner_weekly,66,single,2.6,4,mean,359209.9027802113,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,67,dual,2.6,8,mean,484664.08540002245,0.23713085939808987,0.0,,95.0,
lpi_mapping,mild,planner_weekly,68,compound,2.575405,10,mean,621234.7292310765,0.34502623738811045,4.0,,97.0,
lpi_mapping,mild,planner_weekly,69,single,2.575405,3,mean,406095.22969031456,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,70,dual,2.575405,6,mean,355206.2010309985,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,71,compound,2.585645,11,mean,556277.7876911154,0.3077370565349617,3.0,,96.0,
lpi_mapping,mild,planner_weekly,72,single,2.5805249999999997,2,mean,412605.29413228744,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,73,dual,2.526313,6,mean,316711.8323493831,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,74,compound,2.575405,11,mean,443424.0371869571,0.10419850651117721,3.0,,44.0,
lpi_mapping,mild,planner_weekly,75,single,2.585645,2,mean,357565.7561835643,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,76,dual,2.5805249999999997,8,mean,599286.5373932149,0.40989113234933716,1.2,,92.2,
lpi_mapping,mild,planner_weekly,77,compound,2.814935,10,mean,406080.87668456725,0.0,3.0,,0.0,
lpi_mapping,mild,planner_weekly,78,single,2.575405,3,mean,345381.9555875119,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,79,dual,2.585645,8,mean,348836.822269409,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,80,compound,2.814935,12,mean,590918.8285952657,0.3703649822559764,3.0,,109.0,
lpi_mapping,mild,planner_weekly,81,single,2.575405,4,mean,413333.94634674664,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,82,dual,2.5805249999999997,7,mean,500395.38742610643,0.14057730151161343,3.0,,99.0,
lpi_mapping,mild,planner_weekly,83,compound,2.585645,13,mean,608072.9380026778,0.5079822581326054,5.0,,68.0,
lpi_mapping,mild,planner_weekly,84,single,2.585645,5,mean,539716.8092138595,0.2796895080567728,0.0,,107.0,
lpi_mapping,mild,planner_weekly,85,dual,2.526313,9,mean,630227.4674741366,0.3721542059660895,1.8,,96.2,
lpi_mapping,mild,planner_weekly,86,compound,2.5,11,mean,533321.8959842707,0.3466650095164411,3.2,,80.2,
lpi_mapping,mild,planner_weekly,87,single,2.526313,2,mean,341443.76129975944,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,88,dual,2.6,6,mean,349122.52942818776,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,89,compound,2.5805249999999997,10,mean,359808.51882844587,0.0,0.6,,0.0,
lpi_mapping,mild,planner_weekly,90,single,2.6,5,mean,370494.6046520436,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,91,dual,2.5805249999999997,9,mean,565435.8941337459,0.3028419622306953,0.0,,95.2,
lpi_mapping,mild,planner_weekly,92,compound,2.814935,10,mean,514097.20399438293,0.4555070404260574,3.0,,36.0,
lpi_mapping,mild,planner_weekly,93,single,2.6,3,mean,427386.00899190747,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,94,dual,2.5805249999999997,7,mean,386410.5175094128,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,95,compound,2.814935,10,mean,397248.0379087721,0.0,2.4,,0.0,
lpi_mapping,mild,planner_weekly,96,single,2.5,5,mean,373532.4788119825,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,97,dual,2.585645,7,mean,396182.85182197613,0.0,0.0,,0.0,
lpi_mapping,mild,planner_weekly,98,compound,2.814935,12,mean,400344.16001017846,0.0,3.0,,0.0,
lpi_mapping,mild,planner_weekly,99,single,2.5805249999999997,5,mean,373740.67971208936,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,0,single,2.585645,2,mean,332058.29207973497,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,1,dual,2.526313,7,mean,563409.7662166173,0.21666096847004676,1.4,,67.2,
lpi_mapping,mild,planner_daily,2,compound,2.5805249999999997,9,mean,1204574.3006692226,0.0,23.2,,0.0,
lpi_mapping,mild,planner_daily,3,single,2.585645,3,mean,344838.07364836714,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,4,dual,2.814935,8,mean,1063390.8034609598,0.33044794683530093,13.2,,110.0,
lpi_mapping,mild,planner_daily,5,compound,2.585645,12,mean,1475905.5887453288,0.5750082750897965,28.0,,29.8,
lpi_mapping,mild,planner_daily,6,single,2.526313,5,mean,389832.9563579079,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,7,dual,2.5805249999999997,7,mean,1238353.9195713461,0.16666004460961933,14.8,,34.0,
lpi_mapping,mild,planner_daily,8,compound,2.814935,12,mean,1168998.7889021588,0.23412615622557786,16.6,,44.6,
lpi_mapping,mild,planner_daily,9,single,2.5805249999999997,5,mean,388638.9628728642,0.14057762163439566,0.0,,43.0,
lpi_mapping,mild,planner_daily,10,dual,2.6,8,mean,1042650.0402636448,0.33988053754208924,9.6,,109.4,
lpi_mapping,mild,planner_daily,11,compound,2.5805249999999997,10,mean,1094738.194090949,0.03450912747386568,13.8,,20.0,
lpi_mapping,mild,planner_daily,12,single,2.526313,5,mean,385649.4651262214,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,13,dual,2.6,8,mean,1155155.3247640622,0.1743128509320116,11.4,,58.4,
lpi_mapping,mild,planner_daily,14,compound,2.5805249999999997,11,mean,1074293.0618116504,0.053819287706444494,13.4,,16.0,
lpi_mapping,mild,planner_daily,15,single,2.5805249999999997,3,mean,337310.3143769073,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,16,dual,2.526313,6,mean,386794.0213233547,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,17,compound,2.5805249999999997,12,mean,1433861.0904724747,0.31329954292927814,20.4,,35.0,
lpi_mapping,mild,planner_daily,18,single,2.5805249999999997,4,mean,353597.21338172484,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,19,dual,2.814935,7,mean,450886.5722945478,0.07976647854333663,0.0,,68.4,
lpi_mapping,mild,planner_daily,20,compound,2.585645,11,mean,1546566.2674081728,0.5412455160180963,30.8,,28.0,
lpi_mapping,mild,planner_daily,21,single,2.526313,5,mean,536495.4428722715,0.36788228089860475,0.0,,63.4,
lpi_mapping,mild,planner_daily,22,dual,2.814935,7,mean,372270.85829905595,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,23,compound,2.5805249999999997,12,mean,1450397.0270912221,0.2741136645613234,27.0,,30.0,
lpi_mapping,mild,planner_daily,24,single,2.585645,3,mean,336430.31767449225,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,25,dual,2.6,6,mean,401948.8999524275,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,26,compound,2.814935,11,mean,874001.6470164943,0.0,9.2,,0.0,
lpi_mapping,mild,planner_daily,27,single,2.575405,3,mean,352095.59795332106,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,28,dual,2.5,8,mean,640277.706682024,0.03381656859694518,5.2,,21.8,
lpi_mapping,mild,planner_daily,29,compound,2.575405,12,mean,1513143.4299974306,0.42814044611308233,27.4,,32.0,
lpi_mapping,mild,planner_daily,30,single,2.6,4,mean,414469.5535871315,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,31,dual,2.526313,5,mean,362080.4148250212,0.08416819208960524,0.0,,90.0,
lpi_mapping,mild,planner_daily,32,compound,2.5805249999999997,10,mean,1113605.452980379,0.020829187633040206,16.4,,21.4,
lpi_mapping,mild,planner_daily,33,single,2.5805249999999997,2,mean,338965.89881630737,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,34,dual,2.526313,6,mean,353092.9370605429,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,35,compound,2.526313,12,mean,1419315.4876541127,0.3616734431133856,26.0,,30.0,
lpi_mapping,mild,planner_daily,36,single,2.526313,4,mean,400143.10705939896,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,37,dual,2.6,5,mean,339824.8550580322,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,38,compound,2.575405,11,mean,1449762.9547017724,0.432089447800912,28.4,,29.8,
lpi_mapping,mild,planner_daily,39,single,2.526313,5,mean,423530.07009615854,0.19628051415757466,0.0,,81.0,
lpi_mapping,mild,planner_daily,40,dual,2.526313,7,mean,379038.97443892807,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,41,compound,2.5,11,mean,1533336.314825626,0.4338015320138707,23.4,,33.0,
lpi_mapping,mild,planner_daily,42,single,2.575405,2,mean,342836.07201281545,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,43,dual,2.814935,8,mean,1024657.8920295382,0.4240760048206006,12.0,,110.0,
lpi_mapping,mild,planner_daily,44,compound,2.5805249999999997,12,mean,1496128.6520863955,0.42050833976232393,28.4,,37.0,
lpi_mapping,mild,planner_daily,45,single,2.5,2,mean,326843.7014342781,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,46,dual,2.814935,8,mean,825443.5705489226,0.3548542495252952,7.8,,91.0,
lpi_mapping,mild,planner_daily,47,compound,2.585645,11,mean,1510341.0371835416,0.29923245370304713,23.8,,34.6,
lpi_mapping,mild,planner_daily,48,single,2.5805249999999997,3,mean,345979.6433754605,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,49,dual,2.526313,7,mean,435614.11407303123,0.2158833795817287,0.0,,99.4,
lpi_mapping,mild,planner_daily,50,compound,2.6,11,mean,1379140.871122898,0.33529231322369907,27.0,,32.0,
lpi_mapping,mild,planner_daily,51,single,2.5,4,mean,377125.0216973646,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,52,dual,2.5805249999999997,6,mean,334231.36589177954,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,53,compound,2.5805249999999997,11,mean,1139155.2786951512,0.0,25.6,,0.0,
lpi_mapping,mild,planner_daily,54,single,2.585645,2,mean,371974.20294109534,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,55,dual,2.5,8,mean,398674.045779724,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,56,compound,2.6,11,mean,1629475.0660837977,0.3479750994888903,26.0,,32.0,
lpi_mapping,mild,planner_daily,57,single,2.585645,3,mean,442880.0409529762,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,58,dual,2.575405,7,mean,363450.6557850866,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,59,compound,2.814935,11,mean,913340.1241336102,0.0,10.2,,0.0,
lpi_mapping,mild,planner_daily,60,single,2.6,5,mean,427877.62089234346,0.14654921618910446,0.0,,97.0,
lpi_mapping,mild,planner_daily,61,dual,2.585645,8,mean,421511.66378617677,0.04380036539904868,0.0,,20.4,
lpi_mapping,mild,planner_daily,62,compound,2.5805249999999997,13,mean,1067765.1156798024,0.18884755193877306,16.6,,79.0,
lpi_mapping,mild,planner_daily,63,single,2.5805249999999997,4,mean,381700.05165680876,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,64,dual,2.575405,9,mean,998643.9944730211,0.14125322141730262,14.4,,88.0,
lpi_mapping,mild,planner_daily,65,compound,2.6,9,mean,525919.5744595848,0.0,3.0,,0.0,
lpi_mapping,mild,planner_daily,66,single,2.6,4,mean,360616.4235659282,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,67,dual,2.6,8,mean,503170.82065475406,0.2182305888058373,0.4,,95.0,
lpi_mapping,mild,planner_daily,68,compound,2.575405,10,mean,1582726.6559071126,0.3381016991957393,26.2,,28.8,
lpi_mapping,mild,planner_daily,69,single,2.575405,3,mean,406095.22969031456,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,70,dual,2.575405,6,mean,331189.98413747177,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,71,compound,2.585645,11,mean,1293148.6901633884,0.15273710533642842,20.6,,47.6,
lpi_mapping,mild,planner_daily,72,single,2.5805249999999997,2,mean,412605.29413228744,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,73,dual,2.526313,6,mean,391759.58065928647,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,74,compound,2.575405,11,mean,1145509.2500135694,0.10289821800813537,15.0,,44.0,
lpi_mapping,mild,planner_daily,75,single,2.585645,2,mean,357565.7561835643,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,76,dual,2.5805249999999997,8,mean,1095498.0401583132,0.42270247740053274,10.4,,109.4,
lpi_mapping,mild,planner_daily,77,compound,2.814935,10,mean,1075356.3513245936,0.17291140237874042,13.8,,66.0,
lpi_mapping,mild,planner_daily,78,single,2.575405,3,mean,345381.9555875119,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,79,dual,2.585645,8,mean,366306.4485965399,0.10308248860099442,0.0,,108.0,
lpi_mapping,mild,planner_daily,80,compound,2.814935,12,mean,1572948.2854698661,0.351325166736126,24.0,,33.0,
lpi_mapping,mild,planner_daily,81,single,2.575405,4,mean,413835.99321146583,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,82,dual,2.5805249999999997,7,mean,722016.0430219348,0.20534356055917394,4.0,,81.0,
lpi_mapping,mild,planner_daily,83,compound,2.585645,13,mean,1479599.8430649522,0.5071446066925321,28.0,,31.0,
lpi_mapping,mild,planner_daily,84,single,2.585645,5,mean,552283.8317448029,0.292775566101067,0.0,,101.8,
lpi_mapping,mild,planner_daily,85,dual,2.526313,9,mean,1082351.9402278792,0.3240153085891195,10.8,,103.4,
lpi_mapping,mild,planner_daily,86,compound,2.5,11,mean,1499947.267741065,0.42677355433282144,23.4,,31.0,
lpi_mapping,mild,planner_daily,87,single,2.526313,2,mean,341443.76129975944,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,88,dual,2.6,6,mean,355289.53344869835,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,89,compound,2.5805249999999997,10,mean,476571.99189814023,0.005094667957338578,3.4,,16.4,
lpi_mapping,mild,planner_daily,90,single,2.6,5,mean,347199.5774241511,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,91,dual,2.5805249999999997,9,mean,718661.6819580125,0.2869458813200009,2.2,,110.0,
lpi_mapping,mild,planner_daily,92,compound,2.814935,10,mean,1529450.0487504702,0.2707793917609042,24.0,,32.0,
lpi_mapping,mild,planner_daily,93,single,2.6,3,mean,427386.00899190747,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,94,dual,2.5805249999999997,7,mean,414228.3362381204,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,95,compound,2.814935,10,mean,862220.5159812372,0.04802087501866744,9.6,,20.4,
lpi_mapping,mild,planner_daily,96,single,2.5,5,mean,373742.5770470572,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,97,dual,2.585645,7,mean,396680.1847786144,0.0,0.0,,0.0,
lpi_mapping,mild,planner_daily,98,compound,2.814935,12,mean,1362172.579201431,0.0,21.0,,0.0,
lpi_mapping,mild,planner_daily,99,single,2.5805249999999997,5,mean,375494.73682436725,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,0,single,2.585645,2,mean,332851.51924296696,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,1,dual,2.526313,7,mean,450020.8686044111,0.19674101362784144,2.2,,57.0,
lpi_mapping,harsh,planner_weekly,2,compound,2.5805249999999997,9,mean,401277.90814152814,0.0,4.0,,0.0,
lpi_mapping,harsh,planner_weekly,3,single,2.585645,3,mean,346853.9423294643,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,4,dual,2.814935,8,mean,553450.4029059621,0.28414613929193056,2.0,,110.0,
lpi_mapping,harsh,planner_weekly,5,compound,2.585645,12,mean,689181.3024363939,0.43457173508268704,5.0,,110.0,
lpi_mapping,harsh,planner_weekly,6,single,2.526313,5,mean,391725.8808241862,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,7,dual,2.5805249999999997,7,mean,543935.2176654548,0.3923716983176389,4.0,,55.0,
lpi_mapping,harsh,planner_weekly,8,compound,2.814935,12,mean,575784.3310225637,0.4180101508416703,2.2,,101.4,
lpi_mapping,harsh,planner_weekly,9,single,2.5805249999999997,5,mean,418499.07551643427,0.20243584389813343,0.0,,110.0,
lpi_mapping,harsh,planner_weekly,10,dual,2.6,8,mean,661232.0193689831,0.45419443370954815,2.0,,89.0,
lpi_mapping,harsh,planner_weekly,11,compound,2.5805249999999997,10,mean,468907.46335089096,0.0,3.0,,0.0,
lpi_mapping,harsh,planner_weekly,12,single,2.526313,5,mean,386573.60389106424,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,13,dual,2.6,8,mean,604074.442193773,0.31004669682774955,3.0,,98.0,
lpi_mapping,harsh,planner_weekly,14,compound,2.5805249999999997,11,mean,458021.3009715279,0.33284229726769193,4.0,,31.0,
lpi_mapping,harsh,planner_weekly,15,single,2.5805249999999997,3,mean,318236.7011283535,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,16,dual,2.526313,6,mean,386845.49477333896,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,17,compound,2.5805249999999997,12,mean,546683.208236722,0.4256827249438996,4.0,,60.0,
lpi_mapping,harsh,planner_weekly,18,single,2.5805249999999997,4,mean,353532.9182850139,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,19,dual,2.814935,7,mean,437830.47898231994,0.1592874050863195,3.0,,81.0,
lpi_mapping,harsh,planner_weekly,20,compound,2.585645,11,mean,664498.1951551541,0.5776609336874575,4.0,,52.0,
lpi_mapping,harsh,planner_weekly,21,single,2.526313,5,mean,391586.85106535826,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,22,dual,2.814935,7,mean,376770.08435983886,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,23,compound,2.5805249999999997,12,mean,466009.9998018411,0.17261135156129173,5.0,,110.0,
lpi_mapping,harsh,planner_weekly,24,single,2.585645,3,mean,336385.98400838464,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,25,dual,2.6,6,mean,397480.9083335994,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,26,compound,2.814935,11,mean,497466.86820696446,0.22556293962581372,5.0,,35.0,
lpi_mapping,harsh,planner_weekly,27,single,2.575405,3,mean,352312.5227323308,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,28,dual,2.5,8,mean,371412.7466085168,0.0,0.2,,0.0,
lpi_mapping,harsh,planner_weekly,29,compound,2.575405,12,mean,496485.3499796803,0.30734388353420333,3.0,,68.0,
lpi_mapping,harsh,planner_weekly,30,single,2.6,4,mean,416264.82816817437,0.0,0.0,,0.0,
